VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,VARIABLE_TERM,ORDER,VALUES,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Prior3Month_Comparison,What about the three months prior to that (specify the months)? Did you have episodes like ......... (describe the representative objective bulimic episode)?,DCW_650103.doc,enumerated,,,,,skip logic,ASK IF subject has had at least 12 objective bulimic episodes over the past 3 months,PhenX,PX650103210201,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Prior3Month_ComparisonOther,"What about the three months prior to that (specify the months)? Did you have any other equivalent episodes ....... (refer, if applicable, to other types of objective bulimic episode that the subject reported)?",DCW_650103.doc,enumerated,,,,,skip logic,ASK IF subject has had at least 12 objective bulimic episodes over the past 3 months,PhenX,PX650103210202,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Prior3Month_Frequency,What about the three months prior to that (specify the months)? Did they occur more or less often than in the past 28 days?,DCW_650103.doc,enumerated,,,,,skip logic,ASK IF subject has had at least 12 objective bulimic episodes over the past 3 months,PhenX,PX650103210203,,More often,Less often,No difference,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating,"Let's estimate together, on average over the past six months (specify months), how many days per week have you had episodes like .......... (refer to the representative objective bulimic episodes)?",DCW_650103.doc,integer,,0,7,,skip logic,ASK IF subject has had at least 12 objective bulimic episodes over the past 3 months,PhenX,PX650103210301,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Encoded,"Let's estimate together, on average over the past six months (specify months), how many days per week have you had episodes like .......... (refer to the representative objective bulimic episodes)?",DCW_650103.doc,encoded values,,,,,skip logic,ASK IF subject has had at least 12 objective bulimic episodes over the past 3 months,PhenX,PX650103210302,,9 = question not asked,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Obe_History,Over the past 3 months has there been a period of two or more consecutive weeks in which you have not had an episode like [OBE]?,DCW_650103.doc,enumerated,,,,,skip logic,ASK IF subject has had at least 12 objective bulimic episodes over the past 3 months,PhenX,PX650103220100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Obe_LongestPeriod,"Over the past 3 months what has been the longest period of time, in consecutive weeks, that you have been completely free from such episodes [OBE]?",DCW_650103.doc,integer,weeks,,,,skip logic,if Qabove=Yes,PhenX,PX650103220200,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Obe_SixMonths,"Over the past six months, has there been a period of two or more weeks in a row in which you have not had a single episode like ...... (refer to objective bulimic episodes)?",DCW_650103.doc,enumerated,,,,,skip logic,ASK IF subject has had at least 12 objective bulimic episodes over the past 3 months,PhenX,PX650103220300,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Obe_SixMonths_Longest,"What is the longest continuous period in weeks free (not due to force of circumstances, such as illness) from objective bulimic episodes over the past six months?",DCW_650103.doc,integer,weeks,,,,skip logic,ASK IF subject has had at least 12 objective bulimic episodes over the past 3 months,PhenX,PX650103220401,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Obe_SixMonths_LongestEncoded,"What is the longest continuous period in weeks free (not due to force of circumstances, such as illness) from objective bulimic episodes over the past six months?",DCW_650103.doc,encoded values,,,,,skip logic,ASK IF subject has had at least 12 objective bulimic episodes over the past 3 months,PhenX,PX650103220402,,99 = question not asked,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Sbe_History,Over the past 3 months has there been a period of two or more consecutive weeks in which you have not had an episode like [SBE]?,DCW_650103.doc,enumerated,,,,,skip logic,ASK IF subject has had at least 12 objective bulimic episodes over the past 3 months,PhenX,PX650103230100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Sbe_LongestPeriod,"Over the past 3 months what has been the longest period of time, in consecutive weeks, that you have been completely free from such episodes [SBE]?",DCW_650103.doc,integer,weeks,,,,skip logic,if Qabove=Yes,PhenX,PX650103230200,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Sbe_SixMonths,"Over the past six months, has there been a period of two or more weeks in a row in which you have not had a single episode like ...... (refer to subjective bulimic episodes)?",DCW_650103.doc,enumerated,,,,,skip logic,ASK IF subject has had at least 12 objective bulimic episodes over the past 3 months,PhenX,PX650103230300,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Sbe_SixMonths_Longest,What has been the longest continuous period (in weeks) you have had free from such episodes (refer to subjective bulimic episodes)?,DCW_650103.doc,integer,weeks,,,,skip logic,if Qabove=Yes,PhenX,PX650103230400,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Feature_1,"During these episodes (refer to typical objective bulimic episodes), have you typically eaten much more rapidly than normal?",DCW_650103.doc,enumerated,,,,,skip logic,"ASK IF on average over the past 6 months, there have been at least two days a week on which episodes of binge eating have occurred",PhenX,PX650103240101,,0 = Feature absent,1 = Feature present,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Feature_Encoded_1,"During these episodes (refer to typical objective bulimic episodes), have you typically eaten much more rapidly than normal?",DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF on average over the past 6 months, there have been at least two days a week on which episodes of binge eating have occurred",PhenX,PX650103240102,,9,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Feature_Present_1,"During these episodes (refer to typical objective bulimic episodes), have you typically eaten much more rapidly than normal? Feature present",DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF on average over the past 6 months, there have been at least two days a week on which episodes of binge eating have occurred",PhenX,PX650103240103,,0 = Feature absent,1 = Feature present,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Feature_2,"During these episodes (refer to typical objective bulimic episodes), have you typically eaten until you have felt uncomfortably full?",DCW_650103.doc,enumerated,,,,,skip logic,"ASK IF on average over the past 6 months, there have been at least two days a week on which episodes of binge eating have occurred",PhenX,PX650103240201,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Feature_Encoded_2,"During these episodes (refer to typical objective bulimic episodes), have you typically eaten until you have felt uncomfortably full?",DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF on average over the past 6 months, there have been at least two days a week on which episodes of binge eating have occurred",PhenX,PX650103240202,,9,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Feature_Present_2,"During these episodes (refer to typical objective bulimic episodes), have you typically eaten until you have felt uncomfortably full? Feature present",DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF on average over the past 6 months, there have been at least two days a week on which episodes of binge eating have occurred",PhenX,PX650103240203,,0 = Feature absent,1 = Feature present,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Feature_3,"During these episodes (refer to typical objective bulimic episodes), have you typically eaten large amounts of food when you haven't felt physically hungry?",DCW_650103.doc,enumerated,,,,,skip logic,"ASK IF on average over the past 6 months, there have been at least two days a week on which episodes of binge eating have occurred",PhenX,PX650103240301,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Feature_Encoded_3,"During these episodes (refer to typical objective bulimic episodes), have you typically eaten large amounts of food when you haven't felt physically hungry?",DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF on average over the past 6 months, there have been at least two days a week on which episodes of binge eating have occurred",PhenX,PX650103240302,,9,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Feature_Present_3,"During these episodes (refer to typical objective bulimic episodes), have you typically eaten large amounts of food when you haven't felt physically hungry? Feature present",DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF on average over the past 6 months, there have been at least two days a week on which episodes of binge eating have occurred",PhenX,PX650103240303,,0 = Feature absent,1 = Feature present,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Feature_4,"During these episodes (refer to typical objective bulimic episodes), have you typically eaten alone because you have felt embarrassed about how much you were eating?",DCW_650103.doc,enumerated,,,,,skip logic,"ASK IF on average over the past 6 months, there have been at least two days a week on which episodes of binge eating have occurred",PhenX,PX650103240401,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Feature_Encoded_4,"During these episodes (refer to typical objective bulimic episodes), have you typically eaten alone because you have felt embarrassed about how much you were eating?",DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF on average over the past 6 months, there have been at least two days a week on which episodes of binge eating have occurred",PhenX,PX650103240402,,9,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Feature_Present_4,"During these episodes (refer to typical objective bulimic episodes), have you typically eaten alone because you have felt embarrassed about how much you were eating? Feature present",DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF on average over the past 6 months, there have been at least two days a week on which episodes of binge eating have occurred",PhenX,PX650103240403,,0 = Feature absent,1 = Feature present,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Feature_5,"During these episodes (refer to typical objective bulimic episodes), have you typically felt disgusted with yourself, depressed, or very guilty?",DCW_650103.doc,enumerated,,,,,skip logic,"ASK IF on average over the past 6 months, there have been at least two days a week on which episodes of binge eating have occurred",PhenX,PX650103240501,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Feature_Encoded_5,"During these episodes (refer to typical objective bulimic episodes), have you typically felt disgusted with yourself, depressed, or very guilty?",DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF on average over the past 6 months, there have been at least two days a week on which episodes of binge eating have occurred",PhenX,PX650103240502,,9,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Feature_Present_5,"During these episodes (refer to typical objective bulimic episodes), have you typically felt disgusted with yourself, depressed, or very guilty? Feature present",DCW_650103.doc,encoded values,,,,,skip logic,"ASK IF on average over the past 6 months, there have been at least two days a week on which episodes of binge eating have occurred",PhenX,PX650103240503,,0 = Feature absent,1 = Feature present,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Distress_History,"In general, over the past six months how distressed or upset have you felt about these episodes (refer to the objective bulimic episodes)?",DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103250100,,1 = Not at all,2 = Slightly,3 = Moderately,4 = Greatly,5 = Extremely,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Distress_Episodes_AverageHour,"Over the last 28 days, on average, how long have your episodes of overeating lasted from beginning to end? Hours",DCW_650103.doc,integer,hours,0,,,,,PhenX,PX650103250201,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Distress_Episodes_AverageMinute,"Over the last 28 days, on average, how long have your episodes of overeating lasted from beginning to end? Minute",DCW_650103.doc,integer,minutes,0,60,,,,PhenX,PX650103250202,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Distress_LongestEpisode_Hours,What has been the longest? Hours,DCW_650103.doc,integer,hours,0,,,,,PhenX,PX650103250301,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Distress_LongestEpisode_Minutes,What has been the longest? Minutes,DCW_650103.doc,integer,minutes,0,60,,,,PhenX,PX650103250302,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Distress_ShortestEpisode_Hours,What has been the shortest? Hours,DCW_650103.doc,integer,hours,0,,,,,PhenX,PX650103250401,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Distress_ShortestEpisode_Minutes,What has been the shortest? Minutes,DCW_650103.doc,integer,minutes,0,60,,,,PhenX,PX650103250402,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Distress_Percentage_LessTwoHours,What percentage of your overeating episodes have lasted 2 hours or less?,DCW_650103.doc,decimal,percent,0,,,,,PhenX,PX650103250500,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Distress_Percentage_MoreTwoHours,What percentage of your overeating episodes have lasted more than 2 hours?,DCW_650103.doc,decimal,percent,0,,,,,PhenX,PX650103250600,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Distress_Rating_Less2Hours_1,Which rating best describes how frequently the subject experiences eating much more rapidly than normal during a typical episode of overeating that is <= 2 hours long?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103250700,,1 = Never,2 = Rarely,3 = Sometimes,4 = Usually,5 = Always,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Distress_Rating_More2Hours_1,Which rating best describes how frequently the subject experiences eating much more rapidly than normal during a typical episode of overeating that is > 2 hours long?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103250800,,1 = Never,2 = Rarely,3 = Sometimes,4 = Usually,5 = Always,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_BingeEating_Distress_Rating_Less2Hours_2,Which rating best describes how frequently the subject experiences eating until heshe feels uncomfortably full during a typical episode of overeating that is <= 2 hours long?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103250900,,1 = Never,2 = Rarely,3 = Sometimes,4 = Usually,5 = Always,,,,,,,,,,,,
